"leaguage_id","home_team_id","away_team_id","season_id","home_sum_pkt_home_away_last_5","home_total_rows_home_away_last_5","away_sum_pkt_home_away_last_5","away_total_rows_home_away_last_5","sum_pkt_home_all","total_rows_home_all","sum_pkt_away_all","total_rows_away_all","sum_pkt_home_last_5","total_rows_home_last_5","sum_pkt_away_last_5","total_rows_away_last_5","type_1","type_0","type_2","type_10","type_02","type_12","home_value","home_players","away_value","away_players","ht_home_score","ht_away_score","ft_home_score","ft_away_score","ht_points","ft_points","bts","goals_2_5","tg"
7,23,25,2,0,5,6,5,9,8,12,8,6,5,6,5,2.5,3.25,2.9,1.41,1.53,1.34,2750000.00,26,2550000.00,27,0,4,1,5,0,0,1,1,6
7,27,26,2,9,5,3,5,6,10,6,8,3,5,3,5,3.65,3.4,2.11,1.76,1.3,1.34,4050000.00,28,6330000.00,32,1,0,1,2,3,0,1,1,3
7,19,29,2,6,5,0,5,6,8,12,8,6,5,3,5,2.2,3.45,3.35,1.34,1.7,1.33,4230000.00,29,4300000.00,28,2,0,2,2,3,1,1,1,4
7,32,31,2,6,5,3,5,6,8,9,8,0,5,3,5,3.75,3.35,2.08,1.77,1.28,1.34,2900000.00,32,1950000.00,29,1,0,1,1,3,1,1,0,2
7,34,35,2,0,5,6,5,6,6,9,8,6,5,3,5,3.35,3.45,2.2,1.7,1.34,1.33,3400000.00,27,6180000.00,32,0,1,1,1,0,1,1,0,2
7,21,33,2,6,5,6,5,9,8,6,8,9,5,6,5,2.75,3.35,2.6,1.51,1.46,1.34,2930000.00,28,2080000.00,36,0,2,3,3,0,1,1,1,6
7,22,28,2,6,5,6,5,9,8,12,8,9,5,9,5,2.46,3.4,2.93,1.43,1.57,1.34,3200000.00,29,2630000.00,33,0,0,2,2,1,1,1,1,4
7,30,36,2,6,5,3,5,3,9,3,9,3,5,0,5,2.72,3.3,2.7,1.49,1.49,1.35,2780000.00,32,3150000.00,32,1,1,2,2,1,1,1,1,4
7,34,22,2,0,5,6,5,6,7,3,9,6,5,3,5,2.45,3.25,2.97,1.4,1.55,1.34,3000000.00,27,3880000.00,29,2,0,3,0,3,3,0,1,3
7,35,30,2,6,5,6,5,9,9,6,8,0,5,6,5,1.74,3.7,4.8,1.18,2.09,1.28,6830000.00,35,3600000.00,34,2,0,2,0,3,3,0,0,2
7,33,28,2,6,5,3,5,15,9,12,9,9,5,6,5,2.1,3.5,3.5,1.31,1.75,1.31,4230000.00,34,4530000.00,31,0,0,1,0,1,3,0,0,1
7,31,21,2,3,5,6,5,15,9,18,9,12,5,12,5,2.06,3.52,3.6,1.3,1.78,1.31,4400000.00,30,4150000.00,27,0,0,1,0,1,3,0,0,1
7,36,19,2,3,5,6,5,12,8,18,9,6,5,9,5,2.9,3.2,2.57,1.52,1.43,1.36,3580000.00,29,4330000.00,27,0,0,1,2,1,0,1,1,3
7,25,24,2,9,5,6,5,18,9,9,9,9,5,3,5,2.06,3.55,3.65,1.3,1.8,1.32,4950000.00,29,3880000.00,27,0,0,1,1,1,1,1,0,2
7,26,23,2,6,5,3,5,12,9,12,9,3,5,6,5,1.85,3.55,4.45,1.22,1.97,1.31,5580000.00,32,4600000.00,26,0,1,1,1,0,1,1,0,2
7,29,27,2,0,5,9,5,9,9,6,7,6,5,3,5,1.7,3.9,4.95,1.18,2.18,1.27,4630000.00,30,3530000.00,30,0,0,0,0,1,1,0,0,0
7,20,32,2,6,5,6,5,9,9,6,9,6,5,3,5,2.08,3.4,3.65,1.29,1.76,1.32,2730000.00,29,2230000.00,31,1,0,2,0,3,3,0,0,2
7,24,26,2,6,5,6,5,9,9,9,9,6,5,6,5,3.25,3.4,2.21,1.66,1.34,1.32,3880000.00,29,5630000.00,32,0,1,0,1,0,0,0,0,1
7,28,31,2,3,5,0,5,18,9,9,9,9,5,0,5,2.84,3.28,2.53,1.52,1.43,1.34,4480000.00,30,4680000.00,31,0,0,0,1,1,0,0,0,1
7,22,33,2,6,5,6,5,9,9,6,9,6,5,6,5,2.8,3.25,2.62,1.5,1.45,1.35,3880000.00,29,4250000.00,33,0,0,1,0,1,3,0,0,1
7,19,35,2,6,5,6,5,6,9,9,9,3,5,3,5,2.4,3.42,2.93,1.41,1.58,1.32,4300000.00,27,6530000.00,33,1,0,1,3,3,0,1,1,4
7,36,27,2,6,5,9,5,12,9,6,8,3,5,3,5,1.78,3.7,4.65,1.2,2.06,1.29,3530000.00,30,3400000.00,29,0,1,0,2,0,0,0,0,2
7,23,29,2,3,5,0,5,9,9,12,9,6,5,3,5,2.45,3.3,2.98,1.41,1.57,1.34,4330000.00,25,5000000.00,30,0,0,1,1,1,1,1,0,2
7,32,25,2,6,5,9,5,6,9,15,9,0,5,9,5,5.3,3.7,1.72,2.18,1.17,1.3,2230000.00,31,5100000.00,29,0,2,1,2,0,0,1,1,3
7,21,20,2,6,5,3,5,9,9,0,9,6,5,0,5,2.18,3.35,3.45,1.32,1.7,1.34,4150000.00,29,2680000.00,30,1,0,3,1,3,3,1,1,4
7,34,30,2,0,5,3,5,9,8,6,9,9,5,6,5,2.15,3.2,3.7,1.29,1.72,1.36,3350000.00,29,3450000.00,32,1,0,1,1,3,1,1,0,2
7,35,27,2,9,5,12,5,12,10,9,9,3,5,6,5,1.57,4.2,5.8,1.14,2.44,1.24,6530000.00,33,3400000.00,29,0,1,2,1,0,3,1,1,3
7,29,24,2,0,5,6,5,9,10,9,10,6,5,3,5,1.94,3.55,4.0,1.25,1.88,1.31,5000000.00,30,3880000.00,29,0,0,1,0,1,3,0,0,1
7,36,23,2,9,5,3,5,12,10,12,10,3,5,3,5,2.35,3.35,3.1,1.38,1.61,1.34,3530000.00,30,4330000.00,25,1,0,2,1,3,3,1,1,3
7,25,21,2,9,5,3,5,18,10,18,10,6,5,9,5,1.87,3.6,4.25,1.23,1.95,1.3,5100000.00,29,4150000.00,29,3,0,5,2,3,3,1,1,7
7,31,33,2,3,5,6,5,18,10,6,10,12,5,3,5,2.25,3.45,2.93,1.36,1.58,1.27,4680000.00,31,4250000.00,33,1,0,2,0,3,3,0,0,2
7,34,19,2,0,5,9,5,9,9,21,10,6,5,9,5,3.0,3.4,2.42,1.59,1.41,1.34,3350000.00,29,4300000.00,27,0,1,0,3,0,0,0,1,3
7,26,32,2,9,5,6,5,12,10,6,10,3,5,0,5,1.53,4.3,6.2,1.13,2.54,1.23,5630000.00,32,2230000.00,31,0,0,1,0,1,3,0,0,1
7,19,30,2,12,5,0,5,6,10,6,10,3,5,6,5,1.58,4.25,5.6,1.15,2.42,1.23,4300000.00,27,3500000.00,33,3,0,4,0,3,3,0,1,4
7,28,25,2,3,5,9,5,18,10,18,10,9,5,12,5,2.78,3.3,2.6,1.51,1.45,1.34,4630000.00,32,5200000.00,29,1,0,1,0,3,3,0,0,1
7,21,26,2,0,5,9,5,12,10,12,10,9,5,9,5,3.4,3.45,2.18,1.71,1.34,1.33,4800000.00,32,6350000.00,33,0,2,0,2,0,0,0,0,2
7,23,35,2,3,5,6,5,9,10,12,10,6,5,6,5,3.4,3.4,2.2,1.7,1.34,1.34,4480000.00,27,7030000.00,34,0,0,1,3,1,0,1,1,4
7,24,36,2,3,5,6,5,9,10,3,10,3,5,0,5,2.5,3.35,2.87,1.43,1.55,1.34,4380000.00,30,3530000.00,30,0,0,1,0,1,3,0,0,1
7,22,31,2,3,5,3,5,12,10,12,10,9,5,3,5,3.35,3.35,2.25,1.68,1.35,1.35,3880000.00,29,4780000.00,31,1,0,1,1,3,1,1,0,2
7,33,20,2,3,5,0,5,18,10,0,10,9,5,0,5,1.73,3.8,5.0,1.19,2.16,1.29,4250000.00,34,2630000.00,29,2,0,3,1,3,3,1,1,4
7,32,29,2,6,5,0,5,6,10,12,10,0,5,0,5,4.45,3.5,1.86,1.96,1.21,1.31,2150000.00,29,4880000.00,28,0,0,1,0,1,3,0,0,1
7,34,27,2,3,5,9,5,9,10,9,10,6,5,6,5,2.0,3.42,4.0,1.26,1.84,1.33,3330000.00,28,3350000.00,28,0,1,0,2,0,0,0,0,2
7,29,21,2,0,5,3,5,12,11,18,11,9,5,6,5,1.86,3.65,4.25,1.23,1.96,1.29,4880000.00,28,4800000.00,32,3,0,6,0,3,3,0,1,6
7,20,31,2,0,5,3,5,12,11,12,11,6,5,3,5,3.6,3.42,2.1,1.75,1.3,1.33,2630000.00,29,4780000.00,31,0,1,0,1,0,0,0,0,1
7,34,23,2,6,5,6,5,9,11,12,11,3,5,3,5,2.57,3.16,2.93,1.42,1.52,1.37,3330000.00,28,4480000.00,27,0,1,1,1,0,1,1,0,2
7,35,24,2,6,5,3,5,15,11,9,11,6,5,3,5,1.63,4.0,5.6,1.16,2.33,1.26,7030000.00,34,4380000.00,30,0,0,2,1,1,3,1,1,3
7,25,33,2,6,5,0,5,21,11,6,11,9,5,3,5,2.12,3.5,3.5,1.32,1.75,1.32,5200000.00,29,4250000.00,34,0,0,1,0,1,3,0,0,1
7,36,32,2,6,5,3,5,15,11,6,11,3,5,0,5,1.76,3.65,4.9,1.19,2.09,1.29,3530000.00,30,2150000.00,29,0,1,0,1,0,0,0,0,1
7,30,27,2,0,5,9,5,6,11,12,11,3,5,9,5,2.4,3.3,3.05,1.39,1.59,1.34,3500000.00,33,3350000.00,28,1,0,2,0,3,3,0,0,2
7,19,22,2,9,5,0,5,9,11,3,11,6,5,3,5,1.65,4.0,5.2,1.17,2.26,1.25,4300000.00,27,3880000.00,29,0,1,0,1,0,0,0,0,1
7,32,35,2,6,5,6,5,9,11,15,11,3,5,9,5,7.3,4.2,1.5,2.67,1.11,1.24,2100000.00,28,7030000.00,34,0,1,0,3,0,0,0,1,3
7,22,20,2,3,5,3,5,12,11,0,11,6,5,0,5,2.13,3.35,3.65,1.3,1.75,1.35,3850000.00,29,2630000.00,29,0,0,0,0,1,1,0,0,0
7,28,29,2,3,5,0,5,21,11,12,11,9,5,0,5,2.87,3.2,2.63,1.51,1.44,1.37,4600000.00,31,4850000.00,27,1,0,1,1,3,1,1,0,2
7,23,30,2,3,5,0,5,9,11,6,11,3,5,3,5,1.82,3.55,4.75,1.2,2.03,1.32,4480000.00,27,3480000.00,32,0,1,0,1,0,0,0,0,1
7,31,25,2,6,5,3,5,21,11,18,11,12,5,12,5,2.28,3.27,3.3,1.34,1.64,1.35,4780000.00,31,5200000.00,29,2,2,3,3,1,1,1,1,6
7,21,36,2,3,5,9,5,12,11,3,11,9,5,0,5,2.5,3.32,2.9,1.43,1.55,1.34,4800000.00,32,3680000.00,32,0,0,0,0,1,1,0,0,0
7,27,19,2,6,5,12,5,6,11,24,11,3,5,9,5,4.0,3.6,1.92,1.89,1.25,1.3,3350000.00,28,4300000.00,27,1,0,1,1,3,1,1,0,2
7,33,26,2,0,5,9,5,21,11,15,11,9,5,12,5,2.96,3.3,2.46,1.56,1.41,1.34,4100000.00,31,6350000.00,33,0,0,2,2,1,1,1,1,4
7,24,34,2,3,5,6,5,12,11,0,11,3,5,0,5,2.27,3.25,3.35,1.34,1.65,1.35,4380000.00,30,3730000.00,29,1,1,2,3,1,0,1,1,5
7,34,32,2,9,5,9,5,9,12,9,12,3,5,3,5,1.67,3.7,5.6,1.15,2.23,1.29,3730000.00,29,2100000.00,28,0,0,1,2,1,0,1,1,3
7,26,31,2,6,5,6,5,15,11,15,12,6,5,6,5,2.25,3.32,3.3,1.34,1.65,1.34,6350000.00,33,4780000.00,31,1,0,2,1,3,3,1,1,3
7,27,22,2,6,5,3,5,6,12,6,12,0,5,6,5,2.53,3.22,2.93,1.42,1.53,1.36,3350000.00,28,3980000.00,31,0,0,0,1,1,0,0,0,1
7,35,21,2,9,5,3,5,18,12,18,12,9,5,6,5,1.4,4.75,8.6,1.08,3.05,1.2,7030000.00,34,4800000.00,32,3,1,4,1,3,3,1,1,5
7,19,23,2,9,5,6,5,9,12,12,12,3,5,0,5,1.92,3.6,4.0,1.25,1.89,1.3,4300000.00,27,4480000.00,27,2,1,2,2,3,1,1,1,4
7,25,20,2,3,5,3,5,24,12,0,12,12,5,0,5,1.65,4.0,5.4,1.17,2.3,1.26,5200000.00,29,2730000.00,30,1,0,2,1,3,3,1,1,3
7,36,28,2,6,5,3,5,15,12,12,11,3,5,3,5,2.45,3.2,3.1,1.39,1.57,1.37,3680000.00,32,4600000.00,31,0,0,1,1,1,1,1,0,2
7,29,33,2,0,5,0,5,15,12,6,12,9,5,3,5,2.0,3.45,3.95,1.27,1.84,1.33,4850000.00,27,4100000.00,32,0,1,2,2,0,1,1,1,4
7,30,24,2,3,5,6,5,9,12,9,12,6,5,3,5,2.5,3.25,2.95,1.41,1.55,1.35,3480000.00,32,4380000.00,30,0,1,0,1,0,0,0,0,1
7,20,26,2,3,5,6,5,12,12,15,12,3,5,12,5,3.8,3.5,1.98,1.82,1.26,1.3,2730000.00,30,6350000.00,33,0,0,0,0,1,1,0,0,0
7,21,34,2,3,5,12,5,12,12,3,12,6,5,3,5,2.65,3.25,2.72,1.46,1.48,1.34,4800000.00,32,3730000.00,29,0,0,0,0,1,1,0,0,0
7,31,29,2,3,5,0,5,21,12,12,12,9,5,0,5,2.33,3.2,3.2,1.35,1.6,1.35,4780000.00,31,4850000.00,27,1,0,2,2,3,1,1,1,4
7,32,30,2,9,5,6,5,9,12,9,12,3,5,3,5,2.93,3.3,2.52,1.55,1.43,1.35,2080000.00,27,3480000.00,32,0,2,0,5,0,0,0,1,5
7,24,19,2,6,5,6,5,12,12,24,12,3,5,9,5,3.35,3.35,2.25,1.68,1.35,1.35,4380000.00,30,4300000.00,27,0,1,2,2,0,1,1,1,4
7,28,35,2,3,5,6,5,21,12,18,12,6,5,12,5,4.55,3.55,1.85,1.99,1.22,1.32,4600000.00,31,7030000.00,34,2,0,2,1,3,3,1,1,3
7,33,36,2,0,5,3,5,21,12,3,12,9,5,0,5,2.26,3.4,3.3,1.36,1.67,1.34,4100000.00,32,3680000.00,32,2,0,6,0,3,3,0,1,6
7,23,27,2,6,5,6,5,9,12,12,12,3,5,6,5,2.02,3.42,3.85,1.27,1.81,1.32,4480000.00,27,3350000.00,28,0,2,0,2,0,0,0,0,2
7,22,25,2,6,5,0,5,12,12,18,12,3,5,9,5,3.25,3.27,2.3,1.63,1.35,1.35,3980000.00,31,5200000.00,29,1,0,1,1,3,1,1,0,2
7,26,28,2,9,5,3,5,15,11,12,11,6,5,3,5,1.88,3.62,4.2,1.24,1.94,1.3,6350000.00,33,4630000.00,32,2,0,2,1,3,3,1,1,3
7,30,21,2,9,5,3,5,9,13,18,13,6,5,3,5,2.18,3.35,3.45,1.32,1.7,1.34,3480000.00,32,4800000.00,32,1,1,1,1,1,1,1,0,2
7,35,33,2,6,5,0,5,21,13,6,13,12,5,0,5,1.62,4.0,5.6,1.15,2.33,1.26,7030000.00,34,4100000.00,32,3,0,3,1,3,3,1,1,4
7,27,24,2,9,5,6,5,6,13,12,13,0,5,6,5,2.3,3.25,3.35,1.35,1.65,1.36,3430000.00,28,4230000.00,30,1,0,3,0,3,3,0,1,3
7,36,31,2,3,5,3,5,15,13,15,13,3,5,6,5,3.45,3.22,2.27,1.67,1.33,1.37,3730000.00,32,5280000.00,31,0,0,2,0,1,3,0,0,2
7,23,22,2,9,5,6,5,9,13,9,13,0,5,9,5,2.15,3.35,3.6,1.31,1.74,1.35,4100000.00,27,4000000.00,31,2,0,2,0,3,3,0,0,2
7,26,25,2,3,5,0,5,21,13,18,13,12,5,6,5,2.2,3.36,3.45,1.33,1.7,1.34,6300000.00,34,5780000.00,29,0,2,2,2,0,1,1,1,4
7,19,32,2,3,5,12,5,9,13,12,13,3,5,6,5,1.42,4.75,7.9,1.09,2.97,1.2,4430000.00,27,2180000.00,27,0,0,0,1,1,0,0,0,1
7,29,20,2,0,5,3,5,15,13,0,13,9,5,0,5,1.74,3.55,5.4,1.17,2.14,1.32,5450000.00,27,2600000.00,30,3,0,4,1,3,3,1,1,5
7,34,28,2,9,5,0,5,9,13,12,13,0,5,0,5,2.71,3.25,2.7,1.48,1.47,1.35,3800000.00,29,4750000.00,31,1,3,2,3,0,0,1,1,5
7,21,19,2,0,5,6,5,12,13,24,13,3,5,6,5,4.0,3.6,1.9,1.89,1.24,1.29,4150000.00,32,4430000.00,27,0,3,0,3,0,0,0,1,3
7,25,29,2,0,5,0,5,27,13,12,13,12,5,0,5,2.3,3.35,3.2,1.36,1.64,1.34,5780000.00,29,5450000.00,27,0,0,2,1,1,3,1,1,3
7,32,27,2,15,5,6,5,9,13,15,13,3,5,9,5,3.4,3.12,2.31,1.63,1.33,1.38,2180000.00,27,3430000.00,28,0,1,1,1,0,1,1,0,2
7,31,35,2,3,5,3,5,21,13,18,13,9,5,9,5,3.45,3.35,2.17,1.7,1.32,1.33,5280000.00,31,6850000.00,34,1,0,2,0,3,3,0,0,2
7,28,30,2,3,5,9,5,24,13,12,13,9,5,6,5,1.97,3.62,3.7,1.28,1.83,1.29,4750000.00,31,3630000.00,32,0,0,0,0,1,1,0,0,0
7,24,23,2,6,5,6,5,12,13,12,13,3,5,0,5,2.89,3.3,2.55,1.54,1.44,1.35,4230000.00,30,4100000.00,27,0,1,0,3,0,0,0,1,3
7,20,36,2,3,5,3,5,12,13,3,13,3,5,0,5,2.6,3.28,2.8,1.45,1.51,1.35,2600000.00,30,3730000.00,32,0,0,0,0,1,1,0,0,0
7,22,26,2,6,5,0,5,12,13,15,13,3,5,9,5,3.5,3.3,2.2,1.7,1.32,1.35,4000000.00,31,6300000.00,34,2,0,2,1,3,3,1,1,3
7,33,34,2,0,5,9,5,24,13,3,13,9,5,3,5,2.06,3.5,3.6,1.3,1.77,1.31,4480000.00,32,3800000.00,29,3,0,3,0,3,3,0,1,3
7,23,32,2,9,5,12,5,12,14,15,14,3,5,9,5,1.67,3.55,6.0,1.14,2.23,1.31,4100000.00,27,2180000.00,27,0,0,0,1,1,0,0,0,1
7,36,25,2,0,5,0,5,18,14,18,14,6,5,3,5,2.94,3.35,2.43,1.57,1.41,1.33,3730000.00,32,5780000.00,29,1,0,1,0,3,3,0,0,1
7,24,22,2,9,5,3,5,12,14,9,14,3,5,6,5,2.5,3.3,2.91,1.42,1.55,1.34,4230000.00,30,4000000.00,31,1,1,2,1,1,3,1,1,3
7,35,20,2,3,5,0,5,24,14,0,14,15,5,0,5,1.38,4.8,8.8,1.07,3.1,1.19,6850000.00,34,2600000.00,30,1,0,3,0,3,3,0,1,3
7,30,33,2,9,5,0,5,9,14,6,14,6,5,0,5,2.88,3.3,2.52,1.54,1.43,1.34,3630000.00,32,4480000.00,32,0,2,1,2,0,0,1,1,3
7,34,31,2,9,5,0,5,9,14,15,14,0,5,6,5,3.1,3.2,2.43,1.57,1.38,1.36,3800000.00,29,5280000.00,31,0,1,0,1,0,0,0,0,1
7,29,26,2,0,5,0,5,18,14,15,14,9,5,6,5,2.45,3.3,2.98,1.41,1.57,1.34,5450000.00,27,6300000.00,34,1,2,2,2,0,1,1,1,4
7,27,21,2,6,5,3,5,9,14,18,14,3,5,0,5,1.94,3.6,3.95,1.26,1.88,1.3,3430000.00,28,4150000.00,32,0,0,1,0,1,3,0,0,1
7,20,34,2,0,5,9,5,12,14,3,14,3,5,3,5,2.66,3.2,2.75,1.45,1.48,1.35,2600000.00,30,3730000.00,28,1,0,2,0,3,3,0,0,2
7,28,27,2,3,5,6,5,24,14,15,14,6,5,6,5,2.1,3.32,3.8,1.29,1.77,1.35,4750000.00,31,3430000.00,28,1,0,1,0,3,3,0,0,1
7,31,30,2,3,5,9,5,24,14,12,14,9,5,6,5,1.78,3.65,4.85,1.2,2.08,1.3,5280000.00,31,3630000.00,32,1,1,1,3,1,0,1,1,4
7,22,29,2,3,5,0,5,15,14,12,14,6,5,0,5,2.93,3.25,2.55,1.54,1.43,1.36,4000000.00,31,5450000.00,27,1,2,3,3,0,1,1,1,6
7,33,19,2,3,5,6,5,27,14,27,14,12,5,9,5,2.43,3.42,2.91,1.42,1.57,1.32,4480000.00,32,4430000.00,27,2,1,2,1,3,3,1,1,3
7,32,24,2,12,5,6,5,9,14,12,14,3,5,3,5,3.0,3.3,2.42,1.57,1.4,1.34,2130000.00,26,4230000.00,30,0,0,0,1,1,0,0,0,1
7,21,23,2,3,5,9,5,12,14,15,14,3,5,3,5,3.8,3.3,2.08,1.77,1.28,1.34,4150000.00,32,4100000.00,27,0,0,0,0,1,1,0,0,0
7,26,36,2,0,5,0,5,21,14,3,14,9,5,0,5,1.73,3.8,4.85,1.19,2.13,1.28,6300000.00,34,3730000.00,32,1,0,2,0,3,3,0,0,2
7,32,22,2,12,5,0,5,9,15,9,15,3,5,6,5,3.0,3.25,2.45,1.56,1.4,1.35,2130000.00,26,4000000.00,31,0,0,0,1,1,0,0,0,1
7,35,26,2,0,5,0,5,27,15,15,15,15,5,3,5,1.92,3.5,4.15,1.24,1.9,1.31,6850000.00,34,6300000.00,34,1,1,2,1,1,3,1,1,3
7,23,28,2,9,5,3,5,12,15,15,15,3,5,3,5,2.4,3.22,3.2,1.38,1.6,1.37,4100000.00,27,4750000.00,31,1,1,2,2,1,1,1,1,4
7,19,31,2,6,5,6,5,9,15,18,15,3,5,6,5,2.11,3.55,3.5,1.32,1.76,1.32,4430000.00,27,5280000.00,31,0,2,0,2,0,0,0,0,2
7,27,33,2,3,5,3,5,12,15,9,15,6,5,3,5,2.8,3.3,2.62,1.51,1.46,1.35,3430000.00,28,4480000.00,32,2,0,2,0,3,3,0,0,2
7,34,25,2,6,5,0,5,9,15,18,15,0,5,0,5,3.5,3.45,2.15,1.74,1.32,1.33,3730000.00,28,5780000.00,29,1,0,1,0,3,3,0,0,1
7,24,21,2,6,5,3,5,15,15,18,15,6,5,0,5,1.9,3.55,4.3,1.24,1.94,1.32,4230000.00,30,4150000.00,32,1,2,2,2,0,1,1,1,4
7,30,20,2,9,5,0,5,9,15,0,15,6,5,0,5,2.06,3.4,3.8,1.28,1.79,1.34,3630000.00,32,2600000.00,30,3,0,3,1,3,3,1,1,4
7,36,29,2,0,5,0,5,21,15,12,15,9,5,0,5,3.1,3.3,2.4,1.6,1.39,1.35,3730000.00,32,5450000.00,27,0,0,1,0,1,3,0,0,1
7,20,19,2,0,5,9,5,15,15,27,15,3,5,6,5,4.15,3.6,1.87,1.93,1.23,1.29,2600000.00,30,4430000.00,27,0,2,1,3,0,0,1,1,4
7,31,27,2,9,5,0,5,24,15,15,15,6,5,6,5,1.85,3.55,4.35,1.22,1.95,1.3,5280000.00,31,3430000.00,28,1,0,3,0,3,3,0,1,3
7,26,34,2,0,5,6,5,24,15,3,15,12,5,3,5,1.68,3.7,5.3,1.16,2.18,1.28,6300000.00,34,3730000.00,28,0,0,3,0,1,3,0,1,3
7,29,35,2,0,5,0,5,18,15,18,15,9,5,6,5,3.2,3.4,2.25,1.65,1.35,1.32,5450000.00,27,6850000.00,34,0,1,0,3,0,0,0,1,3
7,33,23,2,3,5,6,5,30,15,15,15,12,5,3,5,2.06,3.55,3.5,1.3,1.76,1.3,4480000.00,32,4100000.00,27,0,0,1,1,1,1,1,0,2
7,25,30,2,0,5,6,5,33,15,15,15,15,5,9,5,1.53,4.1,5.6,1.11,2.37,1.2,5780000.00,30,3630000.00,32,1,0,2,1,3,3,1,1,3
7,22,36,2,3,5,0,5,15,15,3,15,3,5,0,5,2.45,3.25,3.05,1.4,1.57,1.36,3950000.00,31,3730000.00,32,0,0,0,0,1,1,0,0,0
7,28,24,2,3,5,6,5,27,15,15,15,9,5,6,5,1.92,3.55,4.2,1.25,1.92,1.32,4750000.00,31,4230000.00,30,2,0,2,1,3,3,1,1,3
7,21,32,2,3,5,12,5,12,15,18,15,0,5,12,5,2.7,3.35,2.68,1.5,1.49,1.34,4150000.00,32,2130000.00,26,1,0,1,0,3,3,0,0,1
7,34,29,2,3,5,3,5,12,16,12,16,3,5,0,5,3.25,3.25,2.25,1.63,1.33,1.33,3730000.00,28,5450000.00,27,0,1,0,3,0,0,0,1,3
7,19,25,2,9,5,0,5,9,16,18,16,0,5,0,5,2.35,3.42,3.03,1.39,1.58,1.31,4430000.00,27,5780000.00,30,1,0,1,1,3,1,1,0,2
7,30,26,2,6,5,0,5,12,16,15,16,6,5,0,5,3.9,3.52,2.0,1.85,1.28,1.32,3630000.00,32,6300000.00,34,1,0,1,2,3,0,1,1,3
7,23,31,2,6,5,9,5,12,16,21,16,3,5,9,5,3.3,3.25,2.32,1.64,1.35,1.36,4100000.00,27,5280000.00,31,1,0,2,1,3,3,1,1,3
7,21,22,2,3,5,3,5,15,16,12,16,3,5,9,5,2.94,3.3,2.51,1.55,1.43,1.35,4150000.00,32,3950000.00,31,0,0,1,1,1,1,1,0,2
7,35,36,2,3,5,0,5,30,16,3,16,15,5,0,5,1.28,5.75,11.0,1.05,3.8,1.15,6850000.00,34,3730000.00,32,1,0,1,2,3,0,1,1,3
7,27,20,2,0,5,3,5,15,16,0,16,9,5,0,5,1.68,3.7,5.3,1.16,2.18,1.28,3430000.00,28,2600000.00,30,1,0,1,1,3,1,1,0,2
7,24,33,2,6,5,3,5,15,16,9,16,3,5,3,5,3.4,3.55,2.1,1.74,1.32,1.3,4230000.00,30,4480000.00,32,0,0,0,0,1,1,0,0,0
7,32,28,2,9,5,0,5,9,16,15,16,0,5,3,5,3.2,3.4,2.25,1.65,1.35,1.32,2130000.00,26,4750000.00,31,0,1,0,3,0,0,0,1,3
7,22,35,5,0,0,0,0,0,0,0,0,0,0,0,0,4.45,3.67,1.8,2.01,1.21,1.28,3880000.00,31,7250000.00,35,0,2,0,3,0,0,0,1,3
9,39,43,3,0,0,0,0,0,0,0,0,0,0,0,0,3.65,3.4,1.95,1.76,1.24,1.27,25000.00,31,75000.00,29,1,0,3,2,3,3,1,1,5
9,50,53,3,0,0,0,0,0,0,0,0,0,0,0,0,2.15,3.25,3.25,1.29,1.63,1.29,100000.00,34,25000.00,32,2,0,4,0,3,3,0,1,4
9,48,51,3,0,0,0,0,0,0,0,0,0,0,0,0,1.78,3.5,4.3,1.18,1.9300000000000002,1.26,50000.00,28,125000.00,33,1,2,3,3,0,1,1,1,6
9,52,40,3,0,0,0,0,0,0,0,0,0,0,0,0,1.85,3.35,4.15,1.19,1.85,1.28,75000.00,29,925000.00,23,0,0,0,1,1,0,0,0,1
9,38,44,3,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.4,2.1,1.65,1.3,1.27,150000.00,25,50000.00,31,1,2,2,2,0,1,1,1,4
9,41,49,3,0,0,0,0,0,0,0,0,0,0,0,0,2.18,3.3,3.15,1.31,1.6099999999999999,1.29,200000.00,31,25000.00,22,0,0,0,0,1,1,0,0,0
9,45,37,3,0,0,0,0,0,0,0,0,0,0,0,0,2.6,3.26,2.57,1.45,1.44,1.29,50000.00,30,600000.00,28,0,1,0,1,0,0,0,0,1
9,53,48,3,0,1,0,1,0,0,0,0,0,0,0,0,2.71,3.32,2.4699999999999998,1.49,1.42,1.29,25000.00,32,50000.00,28,0,0,3,1,1,3,1,1,4
9,51,41,3,0,1,0,1,0,0,0,0,0,0,0,0,2.62,3.25,2.62,1.44,1.45,1.3,125000.00,33,200000.00,31,0,1,0,2,0,0,0,0,2
9,42,38,3,0,0,0,1,0,0,0,0,0,0,0,0,2.22,3.15,3.2,1.3,1.5899999999999999,1.31,25000.00,26,150000.00,25,1,0,3,1,3,3,1,1,4
9,46,47,3,0,1,0,0,0,0,0,0,0,0,0,0,2.84,3.26,2.37,1.52,1.37,1.29,25000.00,26,50000.00,25,2,0,2,1,3,3,1,1,3
9,52,39,3,3,1,0,1,0,1,0,0,0,1,0,0,1.7,3.8,4.35,1.17,2.03,1.22,75000.00,29,25000.00,31,3,0,3,1,3,3,1,1,4
